date,close
2015-01-02,39.76768493652344
2015-01-05,39.40199279785156
2015-01-06,38.823673248291016
2015-01-07,39.31694412231445
2015-01-08,40.47356414794922
2015-01-09,40.133384704589844
2015-01-12,39.63161849975586
2015-01-13,39.42750930786133
2015-01-14,39.08731460571289
2015-01-15,38.6790885925293
2015-01-16,39.3254280090332
2015-01-20,39.45302200317383
2015-01-21,39.05329513549805
2015-01-22,40.08236312866211
2015-01-23,40.12488555908203
2015-01-26,39.98030471801758
2015-01-27,36.280784606933594
2015-01-28,35.030601501464844
2015-01-29,35.72798538208008
2015-01-30,34.35874557495117
2015-02-02,35.10715103149414
2015-02-03,35.379276275634766
2015-02-04,35.583412170410156
2015-02-05,36.1021842956543
2015-02-06,36.06816482543945
2015-02-09,36.0256462097168
2015-02-10,36.229766845703125
2015-02-11,36.04265213012695
2015-02-12,36.646484375
2015-02-13,37.30983352661133
2015-02-17,37.32697677612305
2015-02-18,37.28416061401367
2015-02-19,37.258453369140625
2015-02-20,37.566810607910156
2015-02-23,37.81520080566406
2015-02-24,37.763797760009766
2015-02-25,37.67815017700195
2015-02-26,37.73811340332031
2015-02-27,37.5582275390625
2015-03-02,37.583927154541016
2015-03-03,37.07002639770508
2015-03-04,36.88159942626953
2015-03-05,36.92441177368164
2015-03-06,36.282020568847656
2015-03-09,36.70172882080078
2015-03-10,35.999385833740234
2015-03-11,35.95655822753906
2015-03-12,35.134307861328125
2015-03-13,35.44264221191406
2015-03-16,35.59680938720703
2015-03-17,35.716732025146484
2015-03-18,36.40193176269531
2015-03-19,36.222084045410156
2015-03-20,36.72742462158203
2015-03-23,36.71028137207031
2015-03-24,36.74453353881836
2015-03-25,35.51116180419922
2015-03-26,35.297027587890625
2015-03-27,35.091468811035156
2015-03-30,35.08291244506836
2015-03-31,34.82595443725586
2015-04-01,34.87733840942383
2015-04-02,34.50904083251953
2015-04-06,35.5882453918457
2015-04-07,35.57111740112305
2015-04-08,35.47689437866211
2015-04-09,35.528289794921875
2015-04-10,35.733856201171875
2015-04-13,35.76812744140625
2015-04-14,35.67391586303711
2015-04-15,36.19638442993164
2015-04-16,36.11073684692383
2015-04-17,35.64820098876953
2015-04-20,36.753108978271484
2015-04-21,36.521854400634766
2015-04-22,36.821632385253906
2015-04-23,37.12141418457031
2015-04-24,41.00141906738281
2015-04-27,41.138484954833984
2015-04-28,42.10633087158203
2015-04-29,42.020694732666016
2015-04-30,41.66093826293945
2015-05-01,41.67808151245117
2015-05-04,41.318328857421875
2015-05-05,40.77016830444336
2015-05-06,39.63957595825195
2015-05-07,39.99932098388672
2015-05-08,40.898651123046875
2015-05-11,40.573177337646484
2015-05-12,40.55605697631836
2015-05-13,40.79587173461914
2015-05-14,41.729469299316406
2015-05-15,41.3697395324707
2015-05-18,41.121337890625
2015-05-19,41.01789474487305
2015-05-20,41.01789474487305
2015-05-21,40.87996292114258
2015-05-22,40.43167495727539
2015-05-26,40.1644287109375
2015-05-27,41.043758392333984
2015-05-28,40.90582275390625
2015-05-29,40.397186279296875
2015-06-01,40.71617126464844
2015-06-02,40.44890594482422
2015-06-03,40.38857650756836
2015-06-04,39.966156005859375
2015-06-05,39.77649688720703
2015-06-08,39.42304229736328
2015-06-09,39.35408020019531
2015-06-10,40.181671142578125
2015-06-11,40.03512191772461
2015-06-12,39.62995147705078
2015-06-15,39.20752716064453
2015-06-16,39.509246826171875
2015-06-17,39.62995147705078
2015-06-18,40.276493072509766
2015-06-19,39.742000579833984
2015-06-22,39.85408020019531
2015-06-23,39.578208923339844
2015-06-24,39.345455169677734
2015-06-25,39.35408020019531
2015-06-26,39.01785659790039
2015-06-29,38.250606536865234
2015-06-30,38.06095504760742
2015-07-01,38.3195686340332
2015-07-02,38.276466369628906
2015-07-06,38.267860412597656
2015-07-07,38.19026565551758
2015-07-08,38.13853454589844
2015-07-09,38.37991714477539
2015-07-10,38.45750427246094
2015-07-13,39.25924301147461
2015-07-14,39.328216552734375
2015-07-15,39.44891357421875
2015-07-16,40.224761962890625
2015-07-17,40.190303802490234
2015-07-20,40.44890594482422
2015-07-21,40.7592658996582
2015-07-22,39.25924301147461
2015-07-23,39.75063705444336
2015-07-24,39.604068756103516
2015-07-27,39.0954475402832
2015-07-28,39.08683776855469
2015-07-29,39.90579605102539
2015-07-30,40.41443634033203
2015-07-31,40.2592658996582
2015-08-03,40.354087829589844
2015-08-04,40.9834098815918
2015-08-05,41.01789474487305
2015-08-06,40.190303802490234
2015-08-07,40.29375076293945
2015-08-10,40.8023681640625
2015-08-11,40.009254455566406
2015-08-12,40.29375076293945
2015-08-13,40.285125732421875
2015-08-14,40.517879486083984
2015-08-17,40.79375076293945
2015-08-18,41.01936340332031
2015-08-19,40.4466438293457
2015-08-20,39.622276306152344
2015-08-21,37.374759674072266
2015-08-24,36.16855239868164
2015-08-25,35.118560791015625
2015-08-26,37.06235885620117
2015-08-27,38.094993591308594
2015-08-28,38.12103271484375
2015-08-31,37.765254974365234
2015-09-01,36.2900390625
2015-09-02,37.626399993896484
2015-09-03,37.74788284301758
2015-09-04,36.97557830810547
2015-09-08,38.08632278442383
2015-09-09,37.374759674072266
2015-09-10,37.56565856933594
2015-09-11,37.730533599853516
2015-09-14,37.34871292114258
2015-09-15,38.164405822753906
2015-09-16,38.44210433959961
2015-09-17,38.39871597290039
2015-09-18,37.730533599853516
2015-09-21,38.277217864990234
2015-09-22,38.094993591308594
2015-09-23,38.068965911865234
2015-09-24,38.10367202758789
2015-09-25,38.12969207763672
2015-09-28,37.56565856933594
2015-09-29,37.69581985473633
2015-09-30,38.40739059448242
2015-10-01,38.71110916137695
2015-10-02,39.544166564941406
2015-10-05,40.46400451660156
2015-10-06,40.568138122558594
2015-10-07,40.61152267456055
2015-10-08,41.17557144165039
2015-10-09,40.880523681640625
2015-10-12,40.785064697265625
2015-10-13,40.68960952758789
2015-10-14,40.50738525390625
2015-10-15,40.793758392333984
2015-10-16,41.22762680053711
2015-10-19,41.32308578491211
2015-10-20,41.45325469970703
2015-10-21,40.958621978759766
2015-10-22,41.67887496948242
2015-10-23,45.87886047363281
2015-10-26,47.076385498046875
2015-10-27,46.590431213378906
2015-10-28,46.842098236083984
2015-10-29,46.30408477783203
2015-10-30,45.679283142089844
2015-11-02,46.19993591308594
2015-11-03,46.98960494995117
2015-11-04,47.20655822753906
2015-11-05,47.18918991088867
2015-11-06,47.65778732299805
2015-11-09,46.998287200927734
2015-11-10,46.434242248535156
2015-11-11,46.55572509765625
2015-11-12,46.26936721801758
2015-11-13,45.85282897949219
2015-11-16,46.65986633300781
2015-11-17,46.27547073364258
2015-11-18,47.04424285888672
2015-11-19,47.12286376953125
2015-11-20,47.34128189086914
2015-11-23,47.34128189086914
2015-11-24,47.39369201660156
2015-11-25,46.904476165771484
2015-11-27,47.11414337158203
2015-11-30,47.48106002807617
2015-12-01,48.24112319946289
2015-12-02,48.23236083984375
2015-12-03,47.35000991821289
2015-12-04,48.84389114379883
2015-12-07,48.75654602050781
2015-12-08,48.73906326293945
2015-12-09,48.03144454956055
2015-12-10,48.284786224365234
2015-12-11,47.22770690917969
2015-12-14,48.17121887207031
2015-12-15,48.2236328125
2015-12-16,49.03610610961914
2015-12-17,48.66044998168945
2015-12-18,47.28887176513672
2015-12-21,47.90039825439453
2015-12-22,48.354671478271484
2015-12-23,48.76528549194336
2015-12-24,48.63423156738281
2015-12-28,48.87885284423828
2015-12-29,49.40301513671875
2015-12-30,49.193355560302734
2015-12-31,48.468257904052734
2016-01-04,47.87419509887695
2016-01-05,48.09259033203125
2016-01-06,47.21897888183594
2016-01-07,45.57656478881836
2016-01-08,45.71635055541992
2016-01-11,45.690147399902344
2016-01-12,46.10947799682617
2016-01-13,45.113555908203125
2016-01-14,46.39778137207031
2016-01-15,44.54569625854492
2016-01-19,44.170047760009766
2016-01-20,44.37098693847656
2016-01-21,44.10016632080078
2016-01-22,45.6814079284668
2016-01-25,45.24460983276367
2016-01-26,45.57656478881836
2016-01-27,44.74665069580078
2016-01-28,45.48048400878906
2016-01-29,48.127540588378906
2016-02-01,47.795570373535156
2016-02-02,46.301673889160156
2016-02-03,45.56785583496094
2016-02-04,45.42806625366211
2016-02-05,43.82061004638672
2016-02-08,43.16539764404297
2016-02-09,43.05183029174805
2016-02-10,43.4274787902832
2016-02-11,43.41000747680664
2016-02-12,44.11764144897461
2016-02-16,44.95352554321289
2016-02-17,46.12378692626953
2016-02-18,45.92140197753906
2016-02-19,45.59585189819336
2016-02-22,46.32615661621094
2016-02-23,45.0327262878418
2016-02-24,45.19110870361328
2016-02-25,45.84222412109375
2016-02-26,45.138309478759766
2016-02-29,44.76875305175781
2016-03-01,46.264564514160156
2016-03-02,46.590126037597656
2016-03-03,46.06219482421875
2016-03-04,45.7806282043457
2016-03-07,44.90073013305664
2016-03-08,45.44626998901367
2016-03-09,46.493343353271484
2016-03-10,45.798213958740234
2016-03-11,46.695716857910156
2016-03-14,46.78370666503906
2016-03-15,47.15324020385742
2016-03-16,47.821964263916016
2016-03-17,48.094730377197266
2016-03-18,47.06526565551758
2016-03-21,47.39082336425781
2016-03-22,47.57560348510742
2016-03-23,47.48760986328125
2016-03-24,47.69878387451172
2016-03-28,47.10926818847656
2016-03-29,48.138736724853516
2016-03-30,48.437889099121094
2016-03-31,48.59626770019531
2016-04-01,48.89542770385742
2016-04-04,48.77225112915039
2016-04-05,48.00675582885742
2016-04-06,48.49948501586914
2016-04-07,47.918758392333984
2016-04-08,47.88356018066406
2016-04-11,47.786781311035156
2016-04-12,48.085933685302734
2016-04-13,48.70186233520508
2016-04-14,48.710655212402344
2016-04-15,48.96582794189453
2016-04-18,49.67852783203125
2016-04-19,49.616943359375
2016-04-20,48.91302490234375
2016-04-21,49.080204010009766
2016-04-22,45.5606575012207
2016-04-25,45.85101318359375
