date,close
2015-01-02,24.21489143371582
2015-01-05,23.5327205657959
2015-01-06,23.534940719604492
2015-01-07,23.86495018005371
2015-01-08,24.781892776489258
2015-01-09,24.8084716796875
2015-01-12,24.197174072265625
2015-01-13,24.412017822265625
2015-01-14,24.318992614746094
2015-01-15,23.658964157104492
2015-01-16,23.475126266479492
2015-01-20,24.079784393310547
2015-01-21,24.26362419128418
2015-01-22,24.894845962524414
2015-01-23,25.023305892944336
2015-01-26,25.04988670349121
2015-01-27,24.17281150817871
2015-01-28,25.539369583129883
2015-01-29,26.334495544433594
2015-01-30,25.949115753173828
2015-02-02,26.274696350097656
2015-02-03,26.27912712097168
2015-02-04,26.480682373046875
2015-02-05,26.669681549072266
2015-02-06,26.445100784301758
2015-02-09,26.62076187133789
2015-02-10,27.132186889648438
2015-02-11,27.76813507080078
2015-02-12,28.119464874267578
2015-02-13,28.257328033447266
2015-02-17,28.424091339111328
2015-02-18,28.621986389160156
2015-02-19,28.561952590942383
2015-02-20,28.795434951782227
2015-02-23,29.573688507080078
2015-02-24,29.389127731323242
2015-02-25,28.63755226135254
2015-02-26,28.999998092651367
2015-02-27,28.564186096191406
2015-03-02,28.704267501831055
2015-03-03,28.764305114746094
2015-03-04,28.581968307495117
2015-03-05,28.108346939086914
2015-03-06,28.150592803955078
2015-03-09,28.270666122436523
2015-03-10,27.685861587524414
2015-03-11,27.181108474731445
2015-03-12,27.672515869140625
2015-03-13,27.481290817260742
2015-03-16,27.783702850341797
2015-03-17,28.24843406677246
2015-03-18,28.5664005279541
2015-03-19,28.350709915161133
2015-03-20,27.99493980407715
2015-03-23,28.28622817993164
2015-03-24,28.170602798461914
2015-03-25,27.43459129333496
2015-03-26,27.625823974609375
2015-03-27,27.40569305419922
2015-03-30,28.09945297241211
2015-03-31,27.668071746826172
2015-04-01,27.628049850463867
2015-04-02,27.86597442626953
2015-04-06,28.317358016967773
2015-04-07,28.019405364990234
2015-04-08,27.928239822387695
2015-04-09,28.141698837280273
2015-04-10,28.26177406311035
2015-04-13,28.206180572509766
2015-04-14,28.083885192871094
2015-04-15,28.190614700317383
2015-04-16,28.054975509643555
2015-04-17,27.739229202270508
2015-04-20,28.372953414916992
2015-04-21,28.21953010559082
2015-04-22,28.599754333496094
2015-04-23,28.833232879638672
2015-04-24,28.968875885009766
2015-04-27,29.495853424072266
2015-04-28,29.031129837036133
2015-04-29,28.604206085205078
2015-04-30,27.82817268371582
2015-05-01,28.673128128051758
2015-05-04,28.617542266845703
2015-05-05,27.972702026367188
2015-05-06,27.797039031982422
2015-05-07,27.968969345092773
2015-05-08,28.495929718017578
2015-05-11,28.205657958984375
2015-05-12,28.105180740356445
2015-05-13,28.136442184448242
2015-05-14,28.792898178100586
2015-05-15,28.75270652770996
2015-05-18,29.069782257080078
2015-05-19,29.042985916137695
2015-05-20,29.040748596191406
2015-05-21,29.337718963623047
2015-05-22,29.594507217407227
2015-05-26,28.942508697509766
2015-05-27,29.48285484313965
2015-05-28,29.424814224243164
2015-05-29,29.089879989624023
2015-06-01,29.14792823791504
2015-06-02,29.018421173095703
2015-06-03,29.05415153503418
2015-06-04,28.884456634521484
2015-06-05,28.725921630859375
2015-06-08,28.5361270904541
2015-06-09,28.451276779174805
2015-06-10,28.77727508544922
2015-06-11,28.712520599365234
2015-06-12,28.395458221435547
2015-06-15,28.339628219604492
2015-06-16,28.49146842956543
2015-06-17,28.424476623535156
2015-06-18,28.553985595703125
2015-06-19,28.26818084716797
2015-06-22,28.493703842163086
2015-06-23,28.364194869995117
2015-06-24,28.6053466796875
2015-06-25,28.469131469726562
2015-06-26,28.301671981811523
2015-06-29,27.805965423583984
2015-06-30,28.006927490234375
2015-07-01,28.26818084716797
2015-07-02,28.232446670532227
2015-07-06,28.13420867919922
2015-07-07,28.06499671936035
2015-07-08,27.368331909179688
2015-07-09,26.81011199951172
2015-07-10,27.526870727539062
2015-07-13,28.05828857421875
2015-07-14,28.047121047973633
2015-07-15,28.317298889160156
2015-07-16,28.694660186767578
2015-07-17,28.942508697509766
2015-07-20,29.489566802978516
2015-07-21,29.19481658935547
2015-07-22,27.960044860839844
2015-07-23,27.946643829345703
2015-07-24,27.799272537231445
2015-07-27,27.41298484802246
2015-07-28,27.5491886138916
2015-07-29,27.462108612060547
2015-07-30,27.32367706298828
2015-07-31,27.084753036499023
2015-08-03,26.446149826049805
2015-08-04,25.59766387939453
2015-08-05,25.767351150512695
2015-08-06,25.823434829711914
2015-08-07,25.910913467407227
2015-08-10,26.852964401245117
2015-08-11,25.455585479736328
2015-08-12,25.84811019897461
2015-08-13,25.827922821044922
2015-08-14,26.009599685668945
2015-08-17,26.27875518798828
2015-08-18,26.130722045898438
2015-08-19,25.796524047851562
2015-08-20,25.26717758178711
2015-08-21,23.721757888793945
2015-08-24,23.129613876342773
2015-08-25,23.268674850463867
2015-08-26,24.60325813293457
2015-08-27,25.327730178833008
2015-08-28,25.410724639892578
2015-08-31,25.291851043701172
2015-09-01,24.1613826751709
2015-09-02,25.197641372680664
2015-09-03,24.755775451660156
2015-09-04,24.50904655456543
2015-09-08,25.190919876098633
2015-09-09,24.7064266204834
2015-09-10,25.24923324584961
2015-09-11,25.61707878112793
2015-09-14,25.863805770874023
2015-09-15,26.08137321472168
2015-09-16,26.11054039001465
2015-09-17,25.55203628540039
2015-09-18,25.446611404418945
2015-09-21,25.841371536254883
2015-09-22,25.435401916503906
2015-09-23,25.641748428344727
2015-09-24,25.794275283813477
2015-09-25,25.729232788085938
2015-09-28,25.220067977905273
2015-09-29,24.461946487426758
2015-09-30,24.740068435668945
2015-10-01,24.578575134277344
2015-10-02,24.758014678955078
2015-10-05,24.84773826599121
2015-10-06,24.966617584228516
2015-10-07,24.84773826599121
2015-10-08,24.560640335083008
2015-10-09,25.14830780029297
2015-10-12,25.031660079956055
2015-10-13,25.074283599853516
2015-10-14,24.719890594482422
2015-10-15,25.089984893798828
2015-10-16,24.906049728393555
2015-10-19,25.06082534790039
2015-10-20,25.518388748168945
2015-10-21,25.516151428222656
2015-10-22,25.906415939331055
2015-10-23,26.70941734313965
2015-10-26,25.85708236694336
2015-10-27,25.693340301513672
2015-10-28,26.75202751159668
2015-10-29,27.034648895263672
2015-10-30,26.803621292114258
2015-11-02,27.18043327331543
2015-11-03,27.492212295532227
2015-11-04,27.36435890197754
2015-11-05,27.238218307495117
2015-11-06,27.269752502441406
2015-11-09,27.159374237060547
2015-11-10,26.303394317626953
2015-11-11,26.154722213745117
2015-11-12,26.066875457763672
