source_file,main_player,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,opening,num_plies,num_moves,captures,checks,castles,promotions,white_castled,black_castled,player_captures,player_checks,player_castled,player_promotions,opponent_captures,opponent_checks,style
Karpov.pgn,Karpov,black,"Byrne, Robert E",Moscow,Moscow,1971.??.??,1971,?,"Byrne, Robert E","Karpov, Anatoly",2510.0,2540.0,1/2-1/2,draw,draw,B48,,45,22.5,10,1,2,0,True,True,5,1,True,0,5,0,positional
Karpov.pgn,Karpov,black,"Parma, Bruno",Moscow,Moscow,1971.??.??,1971,?,"Parma, Bruno","Karpov, Anatoly",2530.0,2540.0,1/2-1/2,draw,draw,B82,,104,52.0,16,5,2,0,True,True,8,5,True,0,8,0,positional
Karpov.pgn,Karpov,black,"Lengyel, Levente",Moscow,Moscow,1971.??.??,1971,?,"Lengyel, Levente","Karpov, Anatoly",2485.0,2540.0,0-1,black_win,win,E04,,80,40.0,15,2,2,0,True,True,7,2,True,0,8,0,positional
Karpov.pgn,Karpov,black,"Kortschnoj, Viktor",Moscow,Moscow,1971.??.??,1971,?,"Kortschnoj, Viktor","Karpov, Anatoly",2670.0,2540.0,0-1,black_win,win,A30,,76,38.0,13,0,2,0,True,True,7,0,True,0,6,0,positional
Karpov.pgn,Karpov,white,"Stein, Leonid",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Stein, Leonid",2540.0,2605.0,1/2-1/2,draw,draw,C95,,35,17.5,5,0,2,0,True,True,3,0,True,0,2,0,positional
Karpov.pgn,Karpov,white,"Spassky, Boris V",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Spassky, Boris V",2540.0,2690.0,1/2-1/2,draw,draw,C90,,64,32.0,4,0,2,0,True,True,2,0,True,0,2,0,positional
Karpov.pgn,Karpov,white,"Savon, Vladimir A",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Savon, Vladimir A",2540.0,2570.0,1-0,white_win,win,C82,,47,23.5,9,0,2,0,True,True,5,0,True,0,4,0,positional
Karpov.pgn,Karpov,white,"Olafsson, Fridrik",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Olafsson, Fridrik",2540.0,2570.0,1/2-1/2,draw,draw,B44,,39,19.5,11,0,2,0,True,True,6,0,True,0,5,0,positional
Karpov.pgn,Karpov,white,"Hort, Vlastimil",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Hort, Vlastimil",2540.0,2605.0,1-0,white_win,win,B81,,65,32.5,16,2,0,0,False,False,8,0,False,0,8,2,positional
Karpov.pgn,Karpov,white,"Gheorghiu, Florin",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Gheorghiu, Florin",2540.0,2530.0,1/2-1/2,draw,draw,B92,,36,18.0,6,0,2,0,True,True,3,0,True,0,3,0,positional
Karpov.pgn,Karpov,white,"Bronstein, David I",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Bronstein, David I",2540.0,2590.0,1-0,white_win,win,B92,,105,52.5,24,5,2,0,True,True,11,1,True,0,13,4,positional
Karpov.pgn,Karpov,white,"Balashov, Yuri S",Moscow,Moscow,1971.??.??,1971,?,"Karpov, Anatoly","Balashov, Yuri S",2540.0,2570.0,1/2-1/2,draw,draw,C93,,54,27.0,10,2,2,0,True,True,5,0,True,0,5,2,positional
Karpov.pgn,Karpov,white,"Hug, Werner",WchT U26,Graz,1972.??.??,1972,1,"Karpov, Anatoly","Hug, Werner",2630.0,2475.0,1/2-1/2,draw,draw,B33,,66,33.0,14,5,1,0,True,False,7,4,True,0,7,1,positional
