source_file,main_player,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,opening,num_plies,num_moves,captures,checks,castles,promotions,white_castled,black_castled,player_captures,player_checks,player_castled,player_promotions,opponent_captures,opponent_checks,style
Kasparov.pgn,Kasparov,black,"Chandler, Murray G",Wch U16,Wattignies,1976.08.27,1976,?,"Chandler, Murray G","Kasparov, Gary",,,1-0,white_win,loss,B22,,82,41.0,14,5,2,0,True,True,7,1,True,0,7,4,dynamic
Kasparov.pgn,Kasparov,white,"Galle, Andre",Wch U16,Wattignies,1976.??.??,1976,?,"Kasparov, Gary","Galle, Andre",,,1-0,white_win,win,C11,,75,37.5,24,4,1,0,True,False,12,3,True,0,12,1,dynamic
Kasparov.pgn,Kasparov,white,"Grinberg, Nir",Wch U16,Wattignies,1976.??.??,1976,?,"Kasparov, Gary","Grinberg, Nir",,,1/2-1/2,draw,draw,B45,,33,16.5,10,1,2,0,True,True,5,0,True,0,5,1,dynamic
Kasparov.pgn,Kasparov,black,"Roos, Louis",Wch U16,Wattignies,1976.??.??,1976,?,"Roos, Louis","Kasparov, Gary",,,0-1,black_win,win,B50,,50,25.0,6,1,2,0,True,True,3,1,True,0,3,0,dynamic
Kasparov.pgn,Kasparov,black,"Van der Wiel, John TH",Wch U16,Wattignies,1976.??.??,1976,?,"Van der Wiel, John TH","Kasparov, Gary",,,1-0,white_win,loss,B93,,83,41.5,13,3,2,0,True,True,6,2,True,0,7,1,dynamic
Kasparov.pgn,Kasparov,black,"Dunne, David Joseph",Wch U16,Wattignies,1976.??.??,1976,?,"Dunne, David Joseph","Kasparov, Gary",,,0-1,black_win,win,B51,,114,57.0,27,5,2,0,True,True,14,3,True,0,13,2,dynamic
Kasparov.pgn,Kasparov,white,"Rogers, Ian",Wch U16,Wattignies,1976.??.??,1976,?,"Kasparov, Gary","Rogers, Ian",,1865.0,1-0,white_win,win,B33,,67,33.5,16,2,2,0,True,True,9,2,True,0,7,0,dynamic
Kasparov.pgn,Kasparov,white,"Cramling, Pia",Wch U16,Wattignies,1976.??.??,1976,?,"Kasparov, Gary","Cramling, Pia",,,1/2-1/2,draw,draw,C42,,37,18.5,7,1,2,0,True,True,4,0,True,0,3,1,dynamic
Kasparov.pgn,Kasparov,white,"Sendur, Adnan",Wch U16,Wattignies,1976.??.??,1976,?,"Kasparov, Gary","Sendur, Adnan",,,1-0,white_win,win,B08,,43,21.5,12,1,2,0,True,True,6,0,True,0,6,1,dynamic
Kasparov.pgn,Kasparov,white,"West, Guy",Telechess ol1 7778,telex,1977.??.??,1977,?,"Kasparov, Gary","West, Guy",,,1-0,white_win,win,B40,,23,11.5,5,1,0,0,False,False,3,1,False,0,2,0,dynamic
Kasparov.pgn,Kasparov,black,"Tseshkovsky, Vitaly",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Tseshkovsky, Vitaly","Kasparov, Gary",2570.0,2200.0,1/2-1/2,draw,draw,B19,,28,14.0,4,2,0,0,False,False,2,2,False,0,2,0,dynamic
Kasparov.pgn,Kasparov,white,"Panchenko, Alexander N",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kasparov, Gary","Panchenko, Alexander N",2200.0,2495.0,1-0,white_win,win,B67,,69,34.5,18,3,1,0,True,False,9,1,True,0,9,2,dynamic
Kasparov.pgn,Kasparov,white,"Palatnik, Semon",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kasparov, Gary","Palatnik, Semon",,2490.0,1-0,white_win,win,B04,,73,36.5,15,7,2,0,True,True,9,7,True,0,6,0,dynamic
Kasparov.pgn,Kasparov,white,"Lputian, Smbat G",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kasparov, Gary","Lputian, Smbat G",2200.0,2200.0,1-0,white_win,win,D37,,55,27.5,10,0,2,0,True,True,6,0,True,0,4,0,dynamic
Kasparov.pgn,Kasparov,white,"Kupreichik, Viktor D",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kasparov, Gary","Kupreichik, Viktor D",2200.0,2200.0,1/2-1/2,draw,draw,C61,,42,21.0,10,0,2,0,True,True,5,0,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,black,"Tseitlin, Mark D",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Tseitlin, Mark D","Kasparov, Gary",2480.0,2200.0,0-1,black_win,win,B13,,106,53.0,20,19,1,0,True,False,11,14,False,0,9,5,dynamic
Kasparov.pgn,Kasparov,white,"Korsunsky, Rostislav R",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kasparov, Gary","Korsunsky, Rostislav R",2200.0,2200.0,1-0,white_win,win,B85,,103,51.5,26,7,2,0,True,True,14,5,True,0,12,2,dynamic
Kasparov.pgn,Kasparov,white,"Ivanov, Igor V",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kasparov, Gary","Ivanov, Igor V",,2415.0,1/2-1/2,draw,draw,B38,,79,39.5,19,2,2,0,True,True,9,2,True,0,10,0,dynamic
Kasparov.pgn,Kasparov,black,"Kapengut, Albert Z",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kapengut, Albert Z","Kasparov, Gary",2465.0,2200.0,1/2-1/2,draw,draw,B19,,74,37.0,13,0,1,0,False,True,6,0,True,0,7,0,dynamic
Kasparov.pgn,Kasparov,black,"Alburt, Lev O",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Alburt, Lev O","Kasparov, Gary",2510.0,2200.0,0-1,black_win,win,E74,,112,56.0,27,6,2,0,True,True,14,6,True,0,13,0,dynamic
Kasparov.pgn,Kasparov,black,"Kholmov, Ratmir D",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Kholmov, Ratmir D","Kasparov, Gary",2540.0,2200.0,1-0,white_win,loss,B18,,129,64.5,23,5,2,0,True,True,11,3,True,0,12,2,dynamic
Kasparov.pgn,Kasparov,black,"Nikolaevsky, Yuri V",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Nikolaevsky, Yuri V","Kasparov, Gary",2200.0,2200.0,1/2-1/2,draw,draw,E60,,61,30.5,10,2,2,0,True,True,5,2,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,black,"Mikhalchishin, Adrian",URS-ch sf,Daugavpils,1978.??.??,1978,?,"Mikhalchishin, Adrian","Kasparov, Gary",2460.0,2200.0,1/2-1/2,draw,draw,B19,,34,17.0,8,0,1,0,True,False,4,0,False,0,4,0,dynamic
Kasparov.pgn,Kasparov,white,"Lutikov, Anatoly S",Minsk,Minsk,1978.??.??,1978,?,"Kasparov, Gary","Lutikov, Anatoly S",,2540.0,1-0,white_win,win,A41,,113,56.5,22,5,1,0,True,False,11,5,True,0,11,0,dynamic
Kasparov.pgn,Kasparov,white,"Butnorius, Algimantas",Moscow,Moscow,1978.??.??,1978,?,"Kasparov, Gary","Butnorius, Algimantas",,,1-0,white_win,win,E14,,81,40.5,17,7,2,1,True,True,9,3,True,1,8,4,dynamic
Kasparov.pgn,Kasparov,black,"Tukmakov, Vladimir B",URS-ch46,Tbilisi,1978.??.??,1978,?,"Tukmakov, Vladimir B","Kasparov, Gary",2570.0,,1/2-1/2,draw,draw,E91,,41,20.5,10,2,2,0,True,True,5,1,True,0,5,1,dynamic
Kasparov.pgn,Kasparov,black,"Tseshkovsky, Vitaly",URS-ch46,Tbilisi,1978.??.??,1978,?,"Tseshkovsky, Vitaly","Kasparov, Gary",2550.0,,1-0,white_win,loss,B19,,101,50.5,21,10,2,0,True,True,9,1,True,0,12,9,dynamic
Kasparov.pgn,Kasparov,black,"Geller, Efim P",URS-ch46,Tbilisi,1978.??.??,1978,?,"Geller, Efim P","Kasparov, Gary",2590.0,,1/2-1/2,draw,draw,B19,,83,41.5,18,3,2,0,True,True,9,2,True,0,9,1,dynamic
Kasparov.pgn,Kasparov,black,"Timoshchenko, Gennadi A",URS-ch46,Tbilisi,1978.??.??,1978,?,"Timoshchenko, Gennadi A","Kasparov, Gary",2530.0,,1-0,white_win,loss,B22,,81,40.5,15,8,2,0,True,True,7,2,True,0,8,6,dynamic
Kasparov.pgn,Kasparov,black,"Gulko, Boris F",URS-ch46,Tbilisi,1978.??.??,1978,?,"Gulko, Boris F","Kasparov, Gary",2565.0,,1/2-1/2,draw,draw,A07,,114,57.0,19,5,2,0,True,True,10,3,True,0,9,2,dynamic
Kasparov.pgn,Kasparov,white,"Bagirov, Vladimir",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Bagirov, Vladimir",,2505.0,1/2-1/2,draw,draw,B17,,60,30.0,12,1,2,0,True,True,6,1,True,0,6,0,dynamic
Kasparov.pgn,Kasparov,white,"Beliavsky, Alexander G",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Beliavsky, Alexander G",,2530.0,1-0,white_win,win,D58,,83,41.5,20,1,2,0,True,True,10,1,True,0,10,0,dynamic
Kasparov.pgn,Kasparov,white,"Dorfman, Josif D",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Dorfman, Josif D",,2550.0,1-0,white_win,win,C92,,77,38.5,18,2,2,0,True,True,10,2,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,white,"Giorgadze, Tamaz",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Giorgadze, Tamaz",,2535.0,1/2-1/2,draw,draw,D61,,44,22.0,10,0,2,0,True,True,5,0,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,white,"Kuzmin, Gennadi P",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Kuzmin, Gennadi P",,2560.0,1-0,white_win,win,C97,,83,41.5,14,1,2,0,True,True,8,1,True,0,6,0,dynamic
Kasparov.pgn,Kasparov,white,"Polugaevsky, Lev",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Polugaevsky, Lev",,2620.0,1-0,white_win,win,B43,,91,45.5,19,8,1,0,True,False,10,7,True,0,9,1,dynamic
Kasparov.pgn,Kasparov,white,"Romanishin, Oleg M",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Romanishin, Oleg M",,2610.0,1/2-1/2,draw,draw,A28,,77,38.5,17,3,1,0,False,True,8,0,False,0,9,3,dynamic
Kasparov.pgn,Kasparov,white,"Tal, Mihail",URS-ch46,Tbilisi,1978.??.??,1978,?,"Kasparov, Gary","Tal, Mihail",,2625.0,1/2-1/2,draw,draw,C69,,34,17.0,12,0,2,0,True,True,6,0,True,0,6,0,dynamic
Kasparov.pgn,Kasparov,black,"Sveshnikov, Evgeny",URS-ch46,Tbilisi,1978.??.??,1978,?,"Sveshnikov, Evgeny","Kasparov, Gary",2565.0,,1/2-1/2,draw,draw,D41,,40,20.0,9,0,2,0,True,True,4,0,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,black,"Razuvaev, Yuri S",URS-ch46,Tbilisi,1978.??.??,1978,?,"Razuvaev, Yuri S","Kasparov, Gary",2465.0,,1-0,white_win,loss,B85,,69,34.5,13,1,2,0,True,True,6,0,True,0,7,1,dynamic
Kasparov.pgn,Kasparov,black,"Mikhalchishin, Adrian",URS-ch46,Tbilisi,1978.??.??,1978,?,"Mikhalchishin, Adrian","Kasparov, Gary",2460.0,,1-0,white_win,loss,B82,,163,81.5,26,27,2,3,True,True,12,7,True,2,14,20,dynamic
Kasparov.pgn,Kasparov,black,"Makarichev, Sergey",URS-ch46,Tbilisi,1978.??.??,1978,?,"Makarichev, Sergey","Kasparov, Gary",2495.0,,1/2-1/2,draw,draw,A36,,44,22.0,12,2,2,0,True,True,6,1,True,0,6,1,dynamic
Kasparov.pgn,Kasparov,white,"Vukic, Milan",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Vukic, Milan",,2485.0,1-0,white_win,win,E91,,79,39.5,17,2,2,0,True,True,9,2,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,white,"Bukic, Enver",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Bukic, Enver",,2495.0,1-0,white_win,win,E12,,133,66.5,25,9,2,0,True,True,13,2,True,0,12,7,dynamic
Kasparov.pgn,Kasparov,white,"Kurajica, Bojan",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Kurajica, Bojan",,2515.0,1/2-1/2,draw,draw,E46,,23,11.5,0,0,2,0,True,True,0,0,True,0,0,0,dynamic
Kasparov.pgn,Kasparov,white,"Marovic, Drazen",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Marovic, Drazen",,2470.0,1-0,white_win,win,D61,,69,34.5,18,5,2,0,True,True,10,4,True,0,8,1,dynamic
Kasparov.pgn,Kasparov,black,"Garcia Gonzales, Guillermo",Banja Luka,Banja Luka,1979.??.??,1979,?,"Garcia Gonzales, Guillermo","Kasparov, Gary",,,1/2-1/2,draw,draw,E97,,41,20.5,14,0,2,0,True,True,7,0,True,0,7,0,dynamic
Kasparov.pgn,Kasparov,black,"Andersson, Ulf",Banja Luka,Banja Luka,1979.??.??,1979,?,"Andersson, Ulf","Kasparov, Gary",2560.0,,1/2-1/2,draw,draw,A35,,24,12.0,6,0,2,0,True,True,3,0,True,0,3,0,dynamic
Kasparov.pgn,Kasparov,black,"Adorjan, Andras",Banja Luka,Banja Luka,1979.??.??,1979,?,"Adorjan, Andras","Kasparov, Gary",2525.0,,1/2-1/2,draw,draw,B85,,65,32.5,17,6,2,0,True,True,9,0,True,0,8,6,dynamic
Kasparov.pgn,Kasparov,white,"Matanovic, Aleksandar",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Matanovic, Aleksandar",,2495.0,1/2-1/2,draw,draw,C97,,37,18.5,0,0,2,0,True,True,0,0,True,0,0,0,dynamic
Kasparov.pgn,Kasparov,white,"Marjanovic, Slavoljub",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Marjanovic, Slavoljub",,2505.0,1-0,white_win,win,E12,,67,33.5,15,7,2,0,True,True,8,6,True,0,7,1,dynamic
Kasparov.pgn,Kasparov,black,"Smejkal, Jan",Banja Luka,Banja Luka,1979.??.??,1979,?,"Smejkal, Jan","Kasparov, Gary",2550.0,,1/2-1/2,draw,draw,E62,,54,27.0,10,1,2,0,True,True,5,0,True,0,5,1,dynamic
Kasparov.pgn,Kasparov,black,"Sibarevic, Milenko",Banja Luka,Banja Luka,1979.??.??,1979,?,"Sibarevic, Milenko","Kasparov, Gary",2355.0,,0-1,black_win,win,B85,,64,32.0,18,1,2,0,True,True,10,1,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,black,"Knezevic, Milorad",Banja Luka,Banja Luka,1979.??.??,1979,?,"Knezevic, Milorad","Kasparov, Gary",2500.0,,0-1,black_win,win,E01,,80,40.0,16,3,2,0,True,True,8,3,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,white,"Petrosian, Tigran V",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Petrosian, Tigran V",,2610.0,1/2-1/2,draw,draw,C97,,45,22.5,6,1,2,0,True,True,3,0,True,0,3,1,dynamic
Kasparov.pgn,Kasparov,white,"Browne, Walter S",Banja Luka,Banja Luka,1979.??.??,1979,?,"Kasparov, Gary","Browne, Walter S",,2540.0,1-0,white_win,win,E12,,77,38.5,16,1,2,0,True,True,8,1,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,black,"Hernandez, Roman",Banja Luka,Banja Luka,1979.??.??,1979,?,"Hernandez, Roman","Kasparov, Gary",2500.0,,0-1,black_win,win,E76,,52,26.0,14,2,2,0,True,True,7,2,True,0,7,0,dynamic
Kasparov.pgn,Kasparov,white,"Lerner, Konstantin Z",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Lerner, Konstantin Z",2545.0,2475.0,0-1,black_win,loss,E46,,90,45.0,22,0,2,0,True,True,11,0,True,0,11,0,dynamic
Kasparov.pgn,Kasparov,white,"Romanishin, Oleg M",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Romanishin, Oleg M",2545.0,2560.0,1/2-1/2,draw,draw,E42,,90,45.0,12,4,1,0,False,True,6,3,False,0,6,1,dynamic
Kasparov.pgn,Kasparov,white,"Razuvaev, Yuri S",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Razuvaev, Yuri S",2545.0,2470.0,1/2-1/2,draw,draw,D85,,62,31.0,20,2,2,0,True,True,10,1,True,0,10,1,dynamic
Kasparov.pgn,Kasparov,white,"Rashkovsky, Nukhim N",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Rashkovsky, Nukhim N",2545.0,2500.0,1/2-1/2,draw,draw,B97,,68,34.0,15,11,1,0,True,False,6,10,True,0,9,1,dynamic
Kasparov.pgn,Kasparov,black,"Makarichev, Sergey",URS-ch47,Minsk,1979.??.??,1979,?,"Makarichev, Sergey","Kasparov, Gary",2500.0,2545.0,1/2-1/2,draw,draw,A30,,33,16.5,12,0,2,0,True,True,6,0,True,0,6,0,dynamic
Kasparov.pgn,Kasparov,white,"Kupreichik, Viktor D",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Kupreichik, Viktor D",2545.0,2540.0,1-0,white_win,win,D15,,89,44.5,16,7,0,0,False,False,9,4,False,0,7,3,dynamic
Kasparov.pgn,Kasparov,white,"Jussupow, Artur",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Jussupow, Artur",2545.0,2490.0,1-0,white_win,win,C83,,81,40.5,26,3,2,0,True,True,14,1,True,0,12,2,dynamic
Kasparov.pgn,Kasparov,white,"Giorgadze, Tamaz",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Giorgadze, Tamaz",2545.0,2535.0,1-0,white_win,win,C24,,80,40.0,10,0,2,0,True,True,5,0,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,white,"Dolmatov, Sergey",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Dolmatov, Sergey",2545.0,2495.0,1-0,white_win,win,D14,,129,64.5,25,8,2,0,True,True,13,3,True,0,12,5,dynamic
Kasparov.pgn,Kasparov,white,"Anikaev, Yuri N",URS-ch47,Minsk,1979.??.??,1979,?,"Kasparov, Gary","Anikaev, Yuri N",2545.0,2455.0,0-1,black_win,loss,B60,,136,68.0,21,7,2,0,True,True,10,3,True,0,11,4,dynamic
Kasparov.pgn,Kasparov,black,"Geller, Efim P",URS-ch47,Minsk,1979.??.??,1979,?,"Geller, Efim P","Kasparov, Gary",2550.0,2545.0,1/2-1/2,draw,draw,B07,,126,63.0,25,9,2,0,True,True,12,7,True,0,13,2,dynamic
Kasparov.pgn,Kasparov,black,"Beliavsky, Alexander G",URS-ch47,Minsk,1979.??.??,1979,?,"Beliavsky, Alexander G","Kasparov, Gary",2595.0,2545.0,1-0,white_win,loss,A75,,69,34.5,17,0,2,0,True,True,9,0,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,black,"Balashov, Yuri S",URS-ch47,Minsk,1979.??.??,1979,?,"Balashov, Yuri S","Kasparov, Gary",2600.0,2545.0,1/2-1/2,draw,draw,A43,,42,21.0,12,0,2,0,True,True,6,0,True,0,6,0,dynamic
Kasparov.pgn,Kasparov,black,"Sveshnikov, Evgeny",URS-ch47,Minsk,1979.??.??,1979,?,"Sveshnikov, Evgeny","Kasparov, Gary",2545.0,2545.0,0-1,black_win,win,B22,,86,43.0,20,3,1,0,False,True,10,3,True,0,10,0,dynamic
Kasparov.pgn,Kasparov,black,"Tseshkovsky, Vitaly",URS-ch47,Minsk,1979.??.??,1979,?,"Tseshkovsky, Vitaly","Kasparov, Gary",2560.0,2545.0,1/2-1/2,draw,draw,B44,,63,31.5,15,0,2,0,True,True,7,0,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,black,"Tal, Mihail",URS-ch47,Minsk,1979.??.??,1979,?,"Tal, Mihail","Kasparov, Gary",2615.0,2545.0,1/2-1/2,draw,draw,B85,,41,20.5,6,0,2,0,True,True,3,0,True,0,3,0,dynamic
Kasparov.pgn,Kasparov,black,"Vaganian, Rafael A",URS-ch47,Minsk,1979.??.??,1979,?,"Vaganian, Rafael A","Kasparov, Gary",2570.0,2545.0,0-1,black_win,win,C41,,100,50.0,20,9,2,0,True,True,11,6,True,0,9,3,dynamic
Kasparov.pgn,Kasparov,black,"Kudriashov, Anatoli",URS Spartakiad,URS,1979.??.??,1979,?,"Kudriashov, Anatoli","Kasparov, Gary",2380.0,2200.0,0-1,black_win,win,B81,,116,58.0,24,3,2,0,True,True,13,2,True,0,11,1,dynamic
Kasparov.pgn,Kasparov,white,"Polugaevsky, Lev",URS Spartakiad,URS,1979.??.??,1979,?,"Kasparov, Gary","Polugaevsky, Lev",2200.0,2625.0,1-0,white_win,win,B81,,73,36.5,19,9,1,0,False,True,10,0,False,0,9,9,dynamic
Kasparov.pgn,Kasparov,white,"Mnatsakanian, Eduard A",URS Spartakiad,URS,1979.??.??,1979,?,"Kasparov, Gary","Mnatsakanian, Eduard A",2200.0,2425.0,1-0,white_win,win,A25,,65,32.5,15,1,2,0,True,True,7,1,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,white,"Gipslis, Aivars",URS Spartakiad,URS,1979.??.??,1979,?,"Kasparov, Gary","Gipslis, Aivars",2200.0,2525.0,1/2-1/2,draw,draw,A30,,45,22.5,2,0,2,0,True,True,1,0,True,0,1,0,dynamic
Kasparov.pgn,Kasparov,black,"Govbinder, Mikhail Y",URS Spartakiad,URS,1979.??.??,1979,?,"Govbinder, Mikhail Y","Kasparov, Gary",2200.0,2200.0,1/2-1/2,draw,draw,B87,,84,42.0,23,4,2,0,True,True,11,0,True,0,12,4,dynamic
Kasparov.pgn,Kasparov,black,"Veingold, Aleksandr",URS Spartakiad,URS,1979.??.??,1979,?,"Veingold, Aleksandr","Kasparov, Gary",2370.0,2200.0,1-0,white_win,loss,E92,,81,40.5,16,5,2,0,True,True,8,0,True,0,8,5,dynamic
Kasparov.pgn,Kasparov,black,"Averkin, Orest N",URS Spartakiad,URS,1979.??.??,1979,?,"Averkin, Orest N","Kasparov, Gary",2455.0,2200.0,1/2-1/2,draw,draw,E99,,87,43.5,16,0,2,0,True,True,8,0,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,white,"Csom, Istvan",Baku,Baku,1980.??.??,1980,1,"Kasparov, Gary","Csom, Istvan",2595.0,2510.0,1-0,white_win,win,E42,,57,28.5,12,1,2,0,True,True,7,1,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,black,"Grigorian, Karen Ashotovich",Baku,Baku,1980.??.??,1980,2,"Grigorian, Karen Ashotovich","Kasparov, Gary",2475.0,2595.0,0-1,black_win,win,A61,,60,30.0,14,1,2,0,True,True,7,1,True,0,7,0,dynamic
Kasparov.pgn,Kasparov,white,"Beliavsky, Alexander G",Baku,Baku,1980.??.??,1980,3,"Kasparov, Gary","Beliavsky, Alexander G",2595.0,2590.0,1/2-1/2,draw,draw,A13,,66,33.0,16,1,2,0,True,True,8,0,True,0,8,1,dynamic
Kasparov.pgn,Kasparov,black,"Gufeld, Eduard",Baku,Baku,1980.??.??,1980,4,"Gufeld, Eduard","Kasparov, Gary",2510.0,2595.0,1/2-1/2,draw,draw,B44,,65,32.5,16,2,2,0,True,True,8,0,True,0,8,2,dynamic
Kasparov.pgn,Kasparov,white,"Torre, Eugenio",Baku,Baku,1980.??.??,1980,5,"Kasparov, Gary","Torre, Eugenio",2595.0,2520.0,1-0,white_win,win,A44,,113,56.5,17,2,2,0,True,True,9,2,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,black,"Magerramov, Elmar",Baku,Baku,1980.??.??,1980,6,"Magerramov, Elmar","Kasparov, Gary",2435.0,2595.0,1/2-1/2,draw,draw,E18,,35,17.5,10,0,2,0,True,True,5,0,True,0,5,0,dynamic
Kasparov.pgn,Kasparov,white,"Zaitsev, Igor A",Baku,Baku,1980.??.??,1980,7,"Kasparov, Gary","Zaitsev, Igor A",2595.0,2490.0,1-0,white_win,win,D58,,60,30.0,16,5,2,0,True,True,8,4,True,0,8,1,dynamic
Kasparov.pgn,Kasparov,black,"Mikhalchishin, Adrian",Baku,Baku,1980.??.??,1980,8,"Mikhalchishin, Adrian","Kasparov, Gary",2490.0,2595.0,1/2-1/2,draw,draw,A33,,83,41.5,25,3,2,0,True,True,12,0,True,0,13,3,dynamic
Kasparov.pgn,Kasparov,white,"Lechtynsky, Jiri",Baku,Baku,1980.??.??,1980,9,"Kasparov, Gary","Lechtynsky, Jiri",2595.0,2450.0,1/2-1/2,draw,draw,E46,,57,28.5,15,0,2,0,True,True,6,0,True,0,9,0,dynamic
Kasparov.pgn,Kasparov,black,"Vogt, Lothar",Baku,Baku,1980.??.??,1980,10,"Vogt, Lothar","Kasparov, Gary",2510.0,2595.0,1/2-1/2,draw,draw,B12,,67,33.5,14,2,2,0,True,True,7,0,True,0,7,2,dynamic
Kasparov.pgn,Kasparov,white,"Chiburdanidze, Maia",Baku,Baku,1980.??.??,1980,11,"Kasparov, Gary","Chiburdanidze, Maia",2595.0,2400.0,1-0,white_win,win,E92,,80,40.0,12,2,1,0,False,True,7,2,False,0,5,0,dynamic
Kasparov.pgn,Kasparov,black,"Garcia Martinez, Silvino",Baku,Baku,1980.??.??,1980,12,"Garcia Martinez, Silvino","Kasparov, Gary",2450.0,2595.0,0-1,black_win,win,A70,,72,36.0,17,1,2,0,True,True,8,0,True,0,9,1,dynamic
Kasparov.pgn,Kasparov,white,"Antoshin, Vladimir S",Baku,Baku,1980.??.??,1980,13,"Kasparov, Gary","Antoshin, Vladimir S",2595.0,2480.0,1-0,white_win,win,E12,,59,29.5,19,7,2,0,True,True,10,6,True,0,9,1,dynamic
Kasparov.pgn,Kasparov,black,"Padevsky, Nikola",Baku,Baku,1980.??.??,1980,14,"Padevsky, Nikola","Kasparov, Gary",2415.0,2595.0,1/2-1/2,draw,draw,E69,,82,41.0,23,2,2,0,True,True,12,2,True,0,11,0,dynamic
Kasparov.pgn,Kasparov,white,"Martinovic, Slobodan",Baku,Baku,1980.??.??,1980,15,"Kasparov, Gary","Martinovic, Slobodan",2595.0,2475.0,1-0,white_win,win,A48,,77,38.5,15,1,2,0,True,True,7,1,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,white,"Cuijpers, Frans Andre",Wch U20,Dortmund,1980.??.??,1980,1,"Kasparov, Gary","Cuijpers, Frans Andre",2595.0,,1-0,white_win,win,A67,,55,27.5,16,1,2,0,True,True,8,1,True,0,8,0,dynamic
Kasparov.pgn,Kasparov,black,"Gerbert, Philipp",Wch U20,Dortmund,1980.??.??,1980,2,"Gerbert, Philipp","Kasparov, Gary",,2595.0,0-1,black_win,win,B85,,114,57.0,24,8,2,0,True,True,12,6,True,0,12,2,dynamic
Kasparov.pgn,Kasparov,white,"McNab, Colin Anderson",Wch U20,Dortmund,1980.??.??,1980,3,"Kasparov, Gary","McNab, Colin Anderson",2595.0,,1-0,white_win,win,B06,,79,39.5,15,4,2,0,True,True,8,4,True,0,7,0,dynamic
Kasparov.pgn,Kasparov,black,"Negulescu, Adrian",Wch U20,Dortmund,1980.??.??,1980,4,"Negulescu, Adrian","Kasparov, Gary",,2595.0,1/2-1/2,draw,draw,A26,,69,34.5,20,1,2,0,True,True,10,1,True,0,10,0,dynamic
Kasparov.pgn,Kasparov,black,"Arnason, Jon L",Wch U20,Dortmund,1980.??.??,1980,5,"Arnason, Jon L","Kasparov, Gary",2435.0,2595.0,0-1,black_win,win,B92,,116,58.0,26,7,2,0,True,True,13,3,True,0,13,4,dynamic
